season,playerId,player,position,team,conference,category,statType,stat
2017,4035020,Charlie Woerner,TE,Georgia,SEC,receiving,TD,0
2017,4035020,Charlie Woerner,TE,Georgia,SEC,receiving,YDS,100
2017,4035020,Charlie Woerner,TE,Georgia,SEC,receiving,YPR,11.1
2017,4053799,Prather Hudson,DB,Georgia,SEC,defensive,PD,0
2017,4053799,Prather Hudson,DB,Georgia,SEC,defensive,QB HUR,0
2017,4053799,Prather Hudson,DB,Georgia,SEC,defensive,SACKS,0
2017,4053799,Prather Hudson,DB,Georgia,SEC,defensive,SOLO,1
2017,4053799,Prather Hudson,DB,Georgia,SEC,defensive,TD,0
2017,4053799,Prather Hudson,DB,Georgia,SEC,defensive,TFL,0
2017,4053799,Prather Hudson,DB,Georgia,SEC,defensive,TOT,2
2017,4053799,Prather Hudson,DB,Georgia,SEC,rushing,CAR,6
2017,4053799,Prather Hudson,DB,Georgia,SEC,rushing,LONG,7
2017,4053799,Prather Hudson,DB,Georgia,SEC,rushing,TD,0
2017,4053799,Prather Hudson,DB,Georgia,SEC,rushing,YDS,15
2017,4053799,Prather Hudson,DB,Georgia,SEC,rushing,YPC,2.5
2017,4240686,Richard LeCounte III,DB,Georgia,SEC,defensive,PD,0
2017,4240686,Richard LeCounte III,DB,Georgia,SEC,defensive,QB HUR,0
2017,4240686,Richard LeCounte III,DB,Georgia,SEC,defensive,SACKS,0
2017,4240686,Richard LeCounte III,DB,Georgia,SEC,defensive,SOLO,10
2017,4240686,Richard LeCounte III,DB,Georgia,SEC,defensive,TD,0
2017,4240686,Richard LeCounte III,DB,Georgia,SEC,defensive,TFL,0
2017,4240686,Richard LeCounte III,DB,Georgia,SEC,defensive,TOT,15
2017,4240687,Deangelo Gibbs,DB,Georgia,SEC,defensive,PD,0
2017,4240687,Deangelo Gibbs,DB,Georgia,SEC,defensive,QB HUR,0
2017,4240687,Deangelo Gibbs,DB,Georgia,SEC,defensive,SACKS,0
2017,4240687,Deangelo Gibbs,DB,Georgia,SEC,defensive,SOLO,1
2017,4240687,Deangelo Gibbs,DB,Georgia,SEC,defensive,TD,0
2017,4240687,Deangelo Gibbs,DB,Georgia,SEC,defensive,TFL,0
2017,4240687,Deangelo Gibbs,DB,Georgia,SEC,defensive,TOT,3
2017,4240688,Jeremiah Holloman,WR,Georgia,SEC,receiving,LONG,7
2017,4240688,Jeremiah Holloman,WR,Georgia,SEC,receiving,REC,1
2017,4240688,Jeremiah Holloman,WR,Georgia,SEC,receiving,TD,0
2017,4240688,Jeremiah Holloman,WR,Georgia,SEC,receiving,YDS,7
2017,4240688,Jeremiah Holloman,WR,Georgia,SEC,receiving,YPR,7.0
2017,4240689,Jake Fromm,QB,Georgia,SEC,defensive,PD,0
2017,4240689,Jake Fromm,QB,Georgia,SEC,defensive,QB HUR,0
2017,4240689,Jake Fromm,QB,Georgia,SEC,defensive,SACKS,0
2017,4240689,Jake Fromm,QB,Georgia,SEC,defensive,SOLO,3
2017,4240689,Jake Fromm,QB,Georgia,SEC,defensive,TD,0
2017,4240689,Jake Fromm,QB,Georgia,SEC,defensive,TFL,0
2017,4240689,Jake Fromm,QB,Georgia,SEC,defensive,TOT,3
2017,4240689,Jake Fromm,QB,Georgia,SEC,fumbles,FUM,3
2017,4240689,Jake Fromm,QB,Georgia,SEC,fumbles,LOST,2
2017,4240689,Jake Fromm,QB,Georgia,SEC,fumbles,REC,0
2017,4240689,Jake Fromm,QB,Georgia,SEC,passing,ATT,291
2017,4240689,Jake Fromm,QB,Georgia,SEC,passing,COMPLETIONS,181
2017,4240689,Jake Fromm,QB,Georgia,SEC,passing,INT,7
2017,4240689,Jake Fromm,QB,Georgia,SEC,passing,PCT,0.622
2017,4240689,Jake Fromm,QB,Georgia,SEC,passing,TD,24
2017,4240689,Jake Fromm,QB,Georgia,SEC,passing,YDS,2615
2017,4240689,Jake Fromm,QB,Georgia,SEC,passing,YPA,9.0
2017,4240689,Jake Fromm,QB,Georgia,SEC,rushing,CAR,55
2017,4240689,Jake Fromm,QB,Georgia,SEC,rushing,LONG,21
2017,4240689,Jake Fromm,QB,Georgia,SEC,rushing,TD,3
2017,4240689,Jake Fromm,QB,Georgia,SEC,rushing,YDS,79
2017,4240689,Jake Fromm,QB,Georgia,SEC,rushing,YPC,1.4
2017,4240692,Monty Rice,LB,Georgia,SEC,defensive,PD,0
2017,4240692,Monty Rice,LB,Georgia,SEC,defensive,QB HUR,0
2017,4240692,Monty Rice,LB,Georgia,SEC,defensive,SACKS,0
2017,4240692,Monty Rice,LB,Georgia,SEC,defensive,SOLO,10
2017,4240692,Monty Rice,LB,Georgia,SEC,defensive,TD,0
2017,4240692,Monty Rice,LB,Georgia,SEC,defensive,TFL,2
2017,4240692,Monty Rice,LB,Georgia,SEC,defensive,TOT,22
2017,4259545,D'Andre Swift,RB,Georgia,SEC,fumbles,FUM,2
2017,4259545,D'Andre Swift,RB,Georgia,SEC,fumbles,LOST,1
2017,4259545,D'Andre Swift,RB,Georgia,SEC,fumbles,REC,0
2017,4259545,D'Andre Swift,RB,Georgia,SEC,passing,ATT,1
2017,4259545,D'Andre Swift,RB,Georgia,SEC,passing,COMPLETIONS,0
2017,4259545,D'Andre Swift,RB,Georgia,SEC,passing,INT,0
2017,4259545,D'Andre Swift,RB,Georgia,SEC,passing,PCT,0.000
2017,4259545,D'Andre Swift,RB,Georgia,SEC,passing,TD,0
2017,4259545,D'Andre Swift,RB,Georgia,SEC,passing,YDS,0
2017,4259545,D'Andre Swift,RB,Georgia,SEC,passing,YPA,0.0
2017,4259545,D'Andre Swift,RB,Georgia,SEC,receiving,LONG,39
2017,4259545,D'Andre Swift,RB,Georgia,SEC,receiving,REC,17
2017,4259545,D'Andre Swift,RB,Georgia,SEC,receiving,TD,1
2017,4259545,D'Andre Swift,RB,Georgia,SEC,receiving,YDS,153
2017,4259545,D'Andre Swift,RB,Georgia,SEC,receiving,YPR,9.0
2017,4259545,D'Andre Swift,RB,Georgia,SEC,rushing,CAR,81
2017,4259545,D'Andre Swift,RB,Georgia,SEC,rushing,LONG,71
2017,4259545,D'Andre Swift,RB,Georgia,SEC,rushing,TD,3
2017,4259545,D'Andre Swift,RB,Georgia,SEC,rushing,YDS,618
2017,4259545,D'Andre Swift,RB,Georgia,SEC,rushing,YPC,7.6
2017,4259546,Ameer Speed,CB,Georgia,SEC,defensive,PD,1
2017,4259546,Ameer Speed,CB,Georgia,SEC,defensive,QB HUR,0
2017,4259546,Ameer Speed,CB,Georgia,SEC,defensive,SACKS,0
2017,4259546,Ameer Speed,CB,Georgia,SEC,defensive,SOLO,5
2017,4259546,Ameer Speed,CB,Georgia,SEC,defensive,TD,0
2017,4259546,Ameer Speed,CB,Georgia,SEC,defensive,TFL,0
2017,4259546,Ameer Speed,CB,Georgia,SEC,defensive,TOT,5
2017,4259547,Malik Herring,DL,Georgia,SEC,defensive,PD,0
2017,4259547,Malik Herring,DL,Georgia,SEC,defensive,QB HUR,1
2017,4259547,Malik Herring,DL,Georgia,SEC,defensive,SACKS,0
2017,4259547,Malik Herring,DL,Georgia,SEC,defensive,SOLO,1
2017,4259547,Malik Herring,DL,Georgia,SEC,defensive,TD,0
2017,4259547,Malik Herring,DL,Georgia,SEC,defensive,TFL,0
2017,4259547,Malik Herring,DL,Georgia,SEC,defensive,TOT,7
2017,4259551,Ahkil Crumpton,WR,Georgia,SEC,kickReturns,AVG,19.0
2017,4259551,Ahkil Crumpton,WR,Georgia,SEC,kickReturns,LONG,19
2017,4259551,Ahkil Crumpton,WR,Georgia,SEC,kickReturns,NO,1
2017,4259551,Ahkil Crumpton,WR,Georgia,SEC,kickReturns,TD,0
2017,4259551,Ahkil Crumpton,WR,Georgia,SEC,kickReturns,YDS,19
2017,4259551,Ahkil Crumpton,WR,Georgia,SEC,puntReturns,AVG,3.0
2017,4259551,Ahkil Crumpton,WR,Georgia,SEC,puntReturns,LONG,6
2017,4259551,Ahkil Crumpton,WR,Georgia,SEC,puntReturns,NO,2
2017,4259551,Ahkil Crumpton,WR,Georgia,SEC,puntReturns,TD,0
2017,4259551,Ahkil Crumpton,WR,Georgia,SEC,puntReturns,YDS,6
2017,4259551,Ahkil Crumpton,WR,Georgia,SEC,receiving,LONG,78
2017,4259551,Ahkil Crumpton,WR,Georgia,SEC,receiving,REC,5
2017,4259551,Ahkil Crumpton,WR,Georgia,SEC,receiving,TD,1
2017,4259551,Ahkil Crumpton,WR,Georgia,SEC,receiving,YDS,96
2017,4259551,Ahkil Crumpton,WR,Georgia,SEC,receiving,YPR,19.2
2017,4259554,Nate McBride,LB,Georgia,SEC,defensive,PD,0
2017,4259554,Nate McBride,LB,Georgia,SEC,defensive,QB HUR,0
2017,4259554,Nate McBride,LB,Georgia,SEC,defensive,SACKS,0
2017,4259554,Nate McBride,LB,Georgia,SEC,defensive,SOLO,4
2017,4259554,Nate McBride,LB,Georgia,SEC,defensive,TD,0
2017,4259554,Nate McBride,LB,Georgia,SEC,defensive,TFL,0
2017,4259554,Nate McBride,LB,Georgia,SEC,defensive,TOT,7
2017,4259570,Mark Webb,DB,Georgia,SEC,defensive,PD,0
2017,4259570,Mark Webb,DB,Georgia,SEC,defensive,QB HUR,0
2017,4259570,Mark Webb,DB,Georgia,SEC,defensive,SACKS,0
2017,4259570,Mark Webb,DB,Georgia,SEC,defensive,SOLO,0
2017,4259570,Mark Webb,DB,Georgia,SEC,defensive,TD,0
2017,4259570,Mark Webb,DB,Georgia,SEC,defensive,TFL,0
2017,4259570,Mark Webb,DB,Georgia,SEC,defensive,TOT,1
2017,4259571,Walter Grant,LB,Georgia,SEC,defensive,PD,0
2017,4259571,Walter Grant,LB,Georgia,SEC,defensive,QB HUR,2
2017,4259571,Walter Grant,LB,Georgia,SEC,defensive,SACKS,0.5
2017,4259571,Walter Grant,LB,Georgia,SEC,defensive,SOLO,5
2017,4259571,Walter Grant,LB,Georgia,SEC,defensive,TD,0
2017,4259571,Walter Grant,LB,Georgia,SEC,defensive,TFL,2.5
2017,4259571,Walter Grant,LB,Georgia,SEC,defensive,TOT,8
2017,545600,Greg Hart,TE,Kentucky,SEC,receiving,LONG,20
2017,545600,Greg Hart,TE,Kentucky,SEC,receiving,REC,3
2017,545600,Greg Hart,TE,Kentucky,SEC,receiving,TD,1
2017,545600,Greg Hart,TE,Kentucky,SEC,receiving,YDS,25
2017,545600,Greg Hart,TE,Kentucky,SEC,receiving,YPR,8.3
2017,545608,Courtney Love,LB,Kentucky,SEC,defensive,PD,3
2017,545608,Courtney Love,LB,Kentucky,SEC,defensive,QB HUR,0
2017,545608,Courtney Love,LB,Kentucky,SEC,defensive,SACKS,1
2017,545608,Courtney Love,LB,Kentucky,SEC,defensive,SOLO,34
2017,545608,Courtney Love,LB,Kentucky,SEC,defensive,TD,0
2017,545608,Courtney Love,LB,Kentucky,SEC,defensive,TFL,3.5
2017,545608,Courtney Love,LB,Kentucky,SEC,defensive,TOT,92
2017,545608,Courtney Love,LB,Kentucky,SEC,fumbles,FUM,0
2017,545608,Courtney Love,LB,Kentucky,SEC,fumbles,LOST,0
2017,545608,Courtney Love,LB,Kentucky,SEC,fumbles,REC,1
2017,551098,Nick Haynes,G,Kentucky,SEC,defensive,PD,0
2017,551098,Nick Haynes,G,Kentucky,SEC,defensive,QB HUR,0
2017,551098,Nick Haynes,G,Kentucky,SEC,defensive,SACKS,0
2017,551098,Nick Haynes,G,Kentucky,SEC,defensive,SOLO,1
2017,551098,Nick Haynes,G,Kentucky,SEC,defensive,TD,0
2017,551098,Nick Haynes,G,Kentucky,SEC,defensive,TFL,0
2017,551098,Nick Haynes,G,Kentucky,SEC,defensive,TOT,1
2017,551105,Austin MacGinnis,PK,Kentucky,SEC,defensive,PD,0
2017,551105,Austin MacGinnis,PK,Kentucky,SEC,defensive,QB HUR,0
2017,551105,Austin MacGinnis,PK,Kentucky,SEC,defensive,SACKS,0
2017,551105,Austin MacGinnis,PK,Kentucky,SEC,defensive,SOLO,3
2017,551105,Austin MacGinnis,PK,Kentucky,SEC,defensive,TD,0
2017,551105,Austin MacGinnis,PK,Kentucky,SEC,defensive,TFL,0
2017,551105,Austin MacGinnis,PK,Kentucky,SEC,defensive,TOT,5
2017,551105,Austin MacGinnis,PK,Kentucky,SEC,kicking,FGA,28
2017,551105,Austin MacGinnis,PK,Kentucky,SEC,kicking,FGM,22
2017,551105,Austin MacGinnis,PK,Kentucky,SEC,kicking,LONG,53
2017,551105,Austin MacGinnis,PK,Kentucky,SEC,kicking,PCT,0.786
2017,551105,Austin MacGinnis,PK,Kentucky,SEC,kicking,PTS,102
2017,551105,Austin MacGinnis,PK,Kentucky,SEC,kicking,XPA,36
2017,551105,Austin MacGinnis,PK,Kentucky,SEC,kicking,XPM,36
2017,557882,Stephen Johnson,QB,Kentucky,SEC,fumbles,FUM,5
2017,557882,Stephen Johnson,QB,Kentucky,SEC,fumbles,LOST,2
2017,557882,Stephen Johnson,QB,Kentucky,SEC,fumbles,REC,0
2017,557882,Stephen Johnson,QB,Kentucky,SEC,passing,ATT,316
2017,557882,Stephen Johnson,QB,Kentucky,SEC,passing,COMPLETIONS,189
2017,557882,Stephen Johnson,QB,Kentucky,SEC,passing,INT,6
2017,557882,Stephen Johnson,QB,Kentucky,SEC,passing,PCT,0.598
2017,557882,Stephen Johnson,QB,Kentucky,SEC,passing,TD,10
2017,557882,Stephen Johnson,QB,Kentucky,SEC,passing,YDS,2305
2017,557882,Stephen Johnson,QB,Kentucky,SEC,passing,YPA,7.3
2017,557882,Stephen Johnson,QB,Kentucky,SEC,receiving,LONG,32
2017,557882,Stephen Johnson,QB,Kentucky,SEC,receiving,REC,1
2017,557882,Stephen Johnson,QB,Kentucky,SEC,receiving,TD,0
2017,557882,Stephen Johnson,QB,Kentucky,SEC,receiving,YDS,32
2017,557882,Stephen Johnson,QB,Kentucky,SEC,receiving,YPR,32.0
2017,557882,Stephen Johnson,QB,Kentucky,SEC,rushing,CAR,103
2017,557882,Stephen Johnson,QB,Kentucky,SEC,rushing,LONG,54
2017,557882,Stephen Johnson,QB,Kentucky,SEC,rushing,TD,5
2017,557882,Stephen Johnson,QB,Kentucky,SEC,rushing,YDS,375
2017,557882,Stephen Johnson,QB,Kentucky,SEC,rushing,YPC,3.6
2017,559621,Drew Barker,QB,Kentucky,SEC,fumbles,FUM,2
2017,559621,Drew Barker,QB,Kentucky,SEC,fumbles,LOST,1
2017,559621,Drew Barker,QB,Kentucky,SEC,fumbles,REC,0
2017,559621,Drew Barker,QB,Kentucky,SEC,passing,ATT,7
2017,559621,Drew Barker,QB,Kentucky,SEC,passing,COMPLETIONS,4
2017,559621,Drew Barker,QB,Kentucky,SEC,passing,INT,0
2017,559621,Drew Barker,QB,Kentucky,SEC,passing,PCT,0.571
2017,559621,Drew Barker,QB,Kentucky,SEC,passing,TD,0
2017,559621,Drew Barker,QB,Kentucky,SEC,passing,YDS,49
2017,559621,Drew Barker,QB,Kentucky,SEC,passing,YPA,7.0
2017,559621,Drew Barker,QB,Kentucky,SEC,rushing,CAR,5
2017,559621,Drew Barker,QB,Kentucky,SEC,rushing,LONG,8
2017,559621,Drew Barker,QB,Kentucky,SEC,rushing,TD,0
2017,559621,Drew Barker,QB,Kentucky,SEC,rushing,YDS,-15
2017,559621,Drew Barker,QB,Kentucky,SEC,rushing,YPC,-3.0
2017,3118186,Matt Panton,P,Kentucky,SEC,defensive,PD,0
2017,3118186,Matt Panton,P,Kentucky,SEC,defensive,QB HUR,0
2017,3118186,Matt Panton,P,Kentucky,SEC,defensive,SACKS,0
2017,3118186,Matt Panton,P,Kentucky,SEC,defensive,SOLO,1
2017,3118186,Matt Panton,P,Kentucky,SEC,defensive,TD,0
2017,3118186,Matt Panton,P,Kentucky,SEC,defensive,TFL,0
2017,3118186,Matt Panton,P,Kentucky,SEC,defensive,TOT,1
2017,3118186,Matt Panton,P,Kentucky,SEC,punting,In 20,1
2017,3118186,Matt Panton,P,Kentucky,SEC,punting,LONG,71
2017,3118186,Matt Panton,P,Kentucky,SEC,punting,NO,64
2017,3118186,Matt Panton,P,Kentucky,SEC,punting,TB,0
2017,3118186,Matt Panton,P,Kentucky,SEC,punting,YDS,2707
2017,3118186,Matt Panton,P,Kentucky,SEC,punting,YPP,42.3
2017,3126321,Adrian Middleton,DT,Kentucky,SEC,defensive,PD,1
2017,3126321,Adrian Middleton,DT,Kentucky,SEC,defensive,QB HUR,1
2017,3126321,Adrian Middleton,DT,Kentucky,SEC,defensive,SACKS,1
2017,3126321,Adrian Middleton,DT,Kentucky,SEC,defensive,SOLO,14
2017,3126321,Adrian Middleton,DT,Kentucky,SEC,defensive,TD,0
2017,3126321,Adrian Middleton,DT,Kentucky,SEC,defensive,TFL,3
2017,3126321,Adrian Middleton,DT,Kentucky,SEC,defensive,TOT,25
2017,3126322,Darius West,S,Kentucky,SEC,defensive,PD,1
2017,3126322,Darius West,S,Kentucky,SEC,defensive,QB HUR,0
2017,3126322,Darius West,S,Kentucky,SEC,defensive,SACKS,0
2017,3126322,Darius West,S,Kentucky,SEC,defensive,SOLO,57
2017,3126322,Darius West,S,Kentucky,SEC,defensive,TD,0
2017,3126322,Darius West,S,Kentucky,SEC,defensive,TFL,3.5
2017,3126322,Darius West,S,Kentucky,SEC,defensive,TOT,85
2017,3126322,Darius West,S,Kentucky,SEC,interceptions,AVG,21.0
2017,3126322,Darius West,S,Kentucky,SEC,interceptions,INT,1
2017,3126322,Darius West,S,Kentucky,SEC,interceptions,TD,0
2017,3126322,Darius West,S,Kentucky,SEC,interceptions,YDS,21
2017,3126324,Kendall Randolph,CB,Kentucky,SEC,defensive,PD,1
2017,3126324,Kendall Randolph,CB,Kentucky,SEC,defensive,QB HUR,0
2017,3126324,Kendall Randolph,CB,Kentucky,SEC,defensive,SACKS,0
2017,3126324,Kendall Randolph,CB,Kentucky,SEC,defensive,SOLO,21
2017,3126324,Kendall Randolph,CB,Kentucky,SEC,defensive,TD,0
2017,3126324,Kendall Randolph,CB,Kentucky,SEC,defensive,TFL,1
2017,3126324,Kendall Randolph,CB,Kentucky,SEC,defensive,TOT,29
2017,3126324,Kendall Randolph,CB,Kentucky,SEC,interceptions,AVG,3.0
2017,3126324,Kendall Randolph,CB,Kentucky,SEC,interceptions,INT,1
2017,3126324,Kendall Randolph,CB,Kentucky,SEC,interceptions,TD,0
2017,3126324,Kendall Randolph,CB,Kentucky,SEC,interceptions,YDS,3
2017,3126326,Tymere Dubose,DT,Kentucky,SEC,defensive,PD,0
2017,3126326,Tymere Dubose,DT,Kentucky,SEC,defensive,QB HUR,0
2017,3126326,Tymere Dubose,DT,Kentucky,SEC,defensive,SACKS,0
2017,3126326,Tymere Dubose,DT,Kentucky,SEC,defensive,SOLO,3
2017,3126326,Tymere Dubose,DT,Kentucky,SEC,defensive,TD,0
2017,3126326,Tymere Dubose,DT,Kentucky,SEC,defensive,TFL,1.5
2017,3126326,Tymere Dubose,DT,Kentucky,SEC,defensive,TOT,4
2017,3126329,Garrett Johnson,WR,Kentucky,SEC,defensive,PD,1
2017,3126329,Garrett Johnson,WR,Kentucky,SEC,defensive,QB HUR,0
2017,3126329,Garrett Johnson,WR,Kentucky,SEC,defensive,SACKS,0
2017,3126329,Garrett Johnson,WR,Kentucky,SEC,defensive,SOLO,0
2017,3126329,Garrett Johnson,WR,Kentucky,SEC,defensive,TD,0
2017,3126329,Garrett Johnson,WR,Kentucky,SEC,defensive,TFL,0
2017,3126329,Garrett Johnson,WR,Kentucky,SEC,defensive,TOT,0
2017,3126329,Garrett Johnson,WR,Kentucky,SEC,fumbles,FUM,2
2017,3126329,Garrett Johnson,WR,Kentucky,SEC,fumbles,LOST,1
2017,3126329,Garrett Johnson,WR,Kentucky,SEC,fumbles,REC,0
2017,3126329,Garrett Johnson,WR,Kentucky,SEC,receiving,LONG,64
2017,3126329,Garrett Johnson,WR,Kentucky,SEC,receiving,REC,48
2017,3126329,Garrett Johnson,WR,Kentucky,SEC,receiving,TD,2
2017,3126329,Garrett Johnson,WR,Kentucky,SEC,receiving,YDS,539
2017,3126329,Garrett Johnson,WR,Kentucky,SEC,receiving,YPR,11.2
2017,3126329,Garrett Johnson,WR,Kentucky,SEC,rushing,CAR,2
2017,3126329,Garrett Johnson,WR,Kentucky,SEC,rushing,LONG,11
2017,3126329,Garrett Johnson,WR,Kentucky,SEC,rushing,TD,0
2017,3126329,Garrett Johnson,WR,Kentucky,SEC,rushing,YDS,12
2017,3126329,Garrett Johnson,WR,Kentucky,SEC,rushing,YPC,6.0
2017,3126334,Matt Elam,DT,Kentucky,SEC,defensive,PD,1
2017,3126334,Matt Elam,DT,Kentucky,SEC,defensive,QB HUR,0
2017,3126334,Matt Elam,DT,Kentucky,SEC,defensive,SACKS,0
2017,3126334,Matt Elam,DT,Kentucky,SEC,defensive,SOLO,4
2017,3126334,Matt Elam,DT,Kentucky,SEC,defensive,TD,0
2017,3126334,Matt Elam,DT,Kentucky,SEC,defensive,TFL,1
2017,3126334,Matt Elam,DT,Kentucky,SEC,defensive,TOT,8
2017,3126336,Denzil Ware,DE,Kentucky,SEC,defensive,PD,1
2017,3126336,Denzil Ware,DE,Kentucky,SEC,defensive,QB HUR,2
2017,3126336,Denzil Ware,DE,Kentucky,SEC,defensive,SACKS,6.5
2017,3126336,Denzil Ware,DE,Kentucky,SEC,defensive,SOLO,20
2017,3126336,Denzil Ware,DE,Kentucky,SEC,defensive,TD,0
2017,3126336,Denzil Ware,DE,Kentucky,SEC,defensive,TFL,9.5
2017,3126336,Denzil Ware,DE,Kentucky,SEC,defensive,TOT,48
2017,3126336,Denzil Ware,DE,Kentucky,SEC,interceptions,AVG,1.0
2017,3126336,Denzil Ware,DE,Kentucky,SEC,interceptions,INT,1
2017,3126336,Denzil Ware,DE,Kentucky,SEC,interceptions,TD,0
2017,3126336,Denzil Ware,DE,Kentucky,SEC,interceptions,YDS,1
2017,3126339,Blake Bone,WR,Kentucky,SEC,defensive,PD,0
2017,3126339,Blake Bone,WR,Kentucky,SEC,defensive,QB HUR,0
2017,3126339,Blake Bone,WR,Kentucky,SEC,defensive,SACKS,0
2017,3126339,Blake Bone,WR,Kentucky,SEC,defensive,SOLO,1
2017,3126339,Blake Bone,WR,Kentucky,SEC,defensive,TD,0
2017,3126339,Blake Bone,WR,Kentucky,SEC,defensive,TFL,0
2017,3126339,Blake Bone,WR,Kentucky,SEC,defensive,TOT,1
2017,3126339,Blake Bone,WR,Kentucky,SEC,receiving,LONG,45
2017,3126339,Blake Bone,WR,Kentucky,SEC,receiving,REC,13
2017,3126339,Blake Bone,WR,Kentucky,SEC,receiving,TD,2
2017,3126339,Blake Bone,WR,Kentucky,SEC,receiving,YDS,234
2017,3126339,Blake Bone,WR,Kentucky,SEC,receiving,YPR,18.0
2017,3126339,Blake Bone,WR,Kentucky,SEC,rushing,CAR,0
2017,3126339,Blake Bone,WR,Kentucky,SEC,rushing,LONG,0
2017,3126339,Blake Bone,WR,Kentucky,SEC,rushing,TD,1
2017,3126339,Blake Bone,WR,Kentucky,SEC,rushing,YDS,0
2017,3126339,Blake Bone,WR,Kentucky,SEC,rushing,YPC,0
2017,3133562,Ryan Kendall,WR,Kentucky,SEC,defensive,PD,0
2017,3133562,Ryan Kendall,WR,Kentucky,SEC,defensive,QB HUR,0
2017,3133562,Ryan Kendall,WR,Kentucky,SEC,defensive,SACKS,0
2017,3133562,Ryan Kendall,WR,Kentucky,SEC,defensive,SOLO,1
2017,3133562,Ryan Kendall,WR,Kentucky,SEC,defensive,TD,0
2017,3133562,Ryan Kendall,WR,Kentucky,SEC,defensive,TFL,0
2017,3133562,Ryan Kendall,WR,Kentucky,SEC,defensive,TOT,1
2017,3133566,Charles Walker,WR,Kentucky,SEC,kickReturns,AVG,1.0
2017,3133566,Charles Walker,WR,Kentucky,SEC,kickReturns,LONG,1
2017,3133566,Charles Walker,WR,Kentucky,SEC,kickReturns,NO,1
2017,3133566,Charles Walker,WR,Kentucky,SEC,kickReturns,TD,0
2017,3133566,Charles Walker,WR,Kentucky,SEC,kickReturns,YDS,1
2017,3133566,Charles Walker,WR,Kentucky,SEC,puntReturns,AVG,13.4
2017,3133566,Charles Walker,WR,Kentucky,SEC,puntReturns,LONG,52
2017,3133566,Charles Walker,WR,Kentucky,SEC,puntReturns,NO,7
2017,3133566,Charles Walker,WR,Kentucky,SEC,puntReturns,TD,0
2017,3133566,Charles Walker,WR,Kentucky,SEC,puntReturns,YDS,94
2017,3133566,Charles Walker,WR,Kentucky,SEC,receiving,LONG,27
2017,3133566,Charles Walker,WR,Kentucky,SEC,receiving,REC,15
2017,3133566,Charles Walker,WR,Kentucky,SEC,receiving,TD,0
2017,3133566,Charles Walker,WR,Kentucky,SEC,receiving,YDS,180
2017,3133566,Charles Walker,WR,Kentucky,SEC,receiving,YPR,12.0
2017,3133569,Miles Butler,PK,Kentucky,SEC,defensive,PD,0
2017,3133569,Miles Butler,PK,Kentucky,SEC,defensive,QB HUR,0
2017,3133569,Miles Butler,PK,Kentucky,SEC,defensive,SACKS,0
2017,3133569,Miles Butler,PK,Kentucky,SEC,defensive,SOLO,0
2017,3133569,Miles Butler,PK,Kentucky,SEC,defensive,TD,0
2017,3133569,Miles Butler,PK,Kentucky,SEC,defensive,TFL,0
2017,3133569,Miles Butler,PK,Kentucky,SEC,defensive,TOT,1
2017,3133569,Miles Butler,PK,Kentucky,SEC,punting,In 20,0
2017,3133569,Miles Butler,PK,Kentucky,SEC,punting,LONG,45
2017,3133569,Miles Butler,PK,Kentucky,SEC,punting,NO,3
2017,3133569,Miles Butler,PK,Kentucky,SEC,punting,TB,0
2017,3133569,Miles Butler,PK,Kentucky,SEC,punting,YDS,116
2017,3133569,Miles Butler,PK,Kentucky,SEC,punting,YPP,38.7
2017,3155647,Mike Edwards,S,Kentucky,SEC,defensive,PD,7
2017,3155647,Mike Edwards,S,Kentucky,SEC,defensive,QB HUR,1
2017,3155647,Mike Edwards,S,Kentucky,SEC,defensive,SACKS,1
2017,3155647,Mike Edwards,S,Kentucky,SEC,defensive,SOLO,53
2017,3155647,Mike Edwards,S,Kentucky,SEC,defensive,TD,0
2017,3155647,Mike Edwards,S,Kentucky,SEC,defensive,TFL,4.0
2017,3155647,Mike Edwards,S,Kentucky,SEC,defensive,TOT,96
2017,3155647,Mike Edwards,S,Kentucky,SEC,interceptions,AVG,0.3
2017,3155647,Mike Edwards,S,Kentucky,SEC,interceptions,INT,4
2017,3155647,Mike Edwards,S,Kentucky,SEC,interceptions,TD,0
2017,3155647,Mike Edwards,S,Kentucky,SEC,interceptions,YDS,1
2017,3915230,C.J. Conrad,TE,Kentucky,SEC,receiving,LONG,59
2017,3915230,C.J. Conrad,TE,Kentucky,SEC,receiving,REC,16
2017,3915230,C.J. Conrad,TE,Kentucky,SEC,receiving,TD,4
2017,3915230,C.J. Conrad,TE,Kentucky,SEC,receiving,YDS,286
2017,3915230,C.J. Conrad,TE,Kentucky,SEC,receiving,YPR,17.9
2017,3915231,Kengera Daniel,DE,Kentucky,SEC,defensive,PD,0
2017,3915231,Kengera Daniel,DE,Kentucky,SEC,defensive,QB HUR,0
2017,3915231,Kengera Daniel,DE,Kentucky,SEC,defensive,SACKS,1
2017,3915231,Kengera Daniel,DE,Kentucky,SEC,defensive,SOLO,4
2017,3915231,Kengera Daniel,DE,Kentucky,SEC,defensive,TD,0
2017,3915231,Kengera Daniel,DE,Kentucky,SEC,defensive,TFL,1
2017,3915231,Kengera Daniel,DE,Kentucky,SEC,defensive,TOT,5
2017,3915235,Jordan Jones,LB,Kentucky,SEC,defensive,PD,1
2017,3915235,Jordan Jones,LB,Kentucky,SEC,defensive,QB HUR,3
